routing,ts,type,client,server,proto,rate,load_factor,status,response_ms,severity,rebuffer,buffer_ratio
bgp,1785390516.8117254,http,home1,cdn2,tcp,GET:index.html,,200.0,186.09,,,
bgp,1785390517.6118102,web,home1,origin,tcp,558K,0.44,,,,,
bgp,1785390517.676592,http,mob1,isp_gw,tcp,GET:index.html,,301.0,229.84,,,
bgp,1785390518.9519444,http,corp1,isp_gw,tcp,GET:large.bin,,200.0,413.3,,,
bgp,1785390519.1797483,web,corp2,cdn1,tcp,183K,0.42,,,,,
bgp,1785390520.7469213,streaming,mob2,cdn2,tcp,1029K,0.35,,,,,
bgp,1785390521.5902228,web,mob2,cdn1,tcp,63K,0.39,,,,,
bgp,1785390522.137938,http,mob1,cdn2,tcp,POST:index.html,,200.0,2687.47,,,
bgp,1785390522.3599558,bulk,mob1,cdn2,tcp,1633K,0.42,,,,,
bgp,1785390522.7740488,web,home2,isp_gw,tcp,371K,0.41,,,,,
bgp,1785390523.5177827,http,mob2,isp_gw,tcp,GET:medium.bin,,200.0,596.0,,,
bgp,1785390524.478968,http,home2,cdn1,tcp,GET:large.bin,,200.0,528.48,,,
bgp,1785390524.6340587,video,mob1,origin,udp,1725K,0.39,,,,,
bgp,1785390526.630014,video,corp1,root1,udp,262K,0.45,,,,,
bgp,1785390526.9505706,http,mob2,cdn2,tcp,GET:large.bin,,200.0,1137.71,,,
bgp,1785390528.2147892,web,home2,origin,tcp,311K,0.36,,,,,
bgp,1785390528.89019,http,corp1,isp_gw,tcp,GET:large.bin,,200.0,448.36,,,
bgp,1785390529.3403175,dns,home2,root1,udp,5K,0.36,,,,,
bgp,1785390530.0017831,http,mob1,origin,tcp,GET:index.html,,200.0,234.92,,,
bgp,1785390530.974296,ssh,mob2,isp_gw,tcp,19K,0.4,,,,,
bgp,1785390532.3584266,https,mob2,origin,tcp,398K,0.41,,,,,
bgp,1785390533.615231,bulk,home1,root1,tcp,1140K,0.43,,,,,
bgp,1785390534.374318,video,home2,cdn2,udp,1245K,0.45,,,,,
bgp,1785390534.7167325,http,corp1,cdn1,tcp,POST:large.bin,,200.0,3314.11,,,
bgp,1785390535.953134,video,corp1,origin,udp,1483K,0.46,,,,,
bgp,1785390536.0508375,http,mob2,isp_gw,tcp,GET:large.bin,,200.0,965.03,,,
bgp,1785390537.0289302,http,home1,origin,tcp,GET:index.html,,200.0,139.14,,,
bgp,1785390537.9897218,streaming,home2,isp_gw,tcp,1054K,0.41,,,,,
bgp,1785390538.3490937,http,home1,cdn2,tcp,GET:medium.bin,,200.0,260.69,,,
bgp,1785390538.9699123,ssh,mob2,isp_gw,tcp,16K,0.45,,,,,
bgp,1785390540.3459775,streaming,corp1,cdn1,tcp,1368K,0.37,,,,,
bgp,1785390541.849958,gaming,home1,root1,udp,52K,0.45,,,,,
bgp,1785390542.92988,http,corp1,root1,tcp,POST:medium.bin,,200.0,3456.12,,,
bgp,1785390542.9776464,web,corp1,cdn1,tcp,505K,0.44,,,,,
bgp,1785390543.712813,http,home1,root1,tcp,GET:small.bin,,200.0,77.26,,,
bgp,1785390545.1417253,streaming,corp1,cdn1,tcp,1117K,0.47,,,,,
bgp,1785390545.6144416,http,home2,origin,tcp,GET:small.bin,,200.0,870.34,,,
bgp,1785390547.3936934,video,home2,origin,udp,1399K,0.4,,,,,
bgp,1785390549.011245,dns,mob2,root1,udp,5K,0.43,,,,,
bgp,1785390549.6661224,http,mob2,cdn2,tcp,POST:small.bin,,503.0,3325.13,,,
bgp,1785390549.945029,p2p,corp2,isp_gw,tcp,366K,0.39,,,,,
bgp,1785390550.4546044,video,home2,root1,udp,2130K,0.43,,,,,
bgp,1785390551.632405,http,mob1,isp_gw,tcp,GET:index.html,,500.0,630.62,,,
bgp,1785390551.843676,dns,mob2,cdn1,udp,4K,0.45,,,,,
bgp,1785390552.498194,video,corp1,isp_gw,udp,1905K,0.4,,,,,
bgp,1785390552.6298566,http,home1,cdn2,tcp,GET:large.bin,,200.0,412.0,,,
bgp,1785390553.507456,http,mob2,isp_gw,tcp,POST:small.bin,,200.0,0.02,,,
bgp,1785390554.029154,https,home2,cdn2,tcp,750K,0.4,,,,,
bgp,1785390554.3516767,video,home1,cdn2,udp,1534K,0.45,,,,,
bgp,1785390554.927352,web,mob2,cdn1,tcp,572K,0.4,,,,,
bgp,1785390556.3290377,https,corp2,cdn2,tcp,828K,0.45,,,,,
bgp,1785390556.9778986,http,mob1,root1,tcp,POST:index.html,,200.0,2737.98,,,
bgp,1785390557.2225645,bulk,corp2,cdn2,tcp,3329K,0.46,,,,,
bgp,1785390557.9296286,http,corp2,cdn2,tcp,GET:medium.bin,,200.0,317.17,,,
bgp,1785390558.7057357,http,home2,origin,tcp,GET:medium.bin,,200.0,0.01,,,
bgp,1785390559.3599498,streaming,corp1,cdn2,tcp,1384K,0.4,,,,,
bgp,1785390560.410604,web,home1,root1,tcp,764K,0.45,,,,,
bgp,1785390561.8180764,web,corp1,cdn2,tcp,41K,0.4,,,,,
bgp,1785390562.371277,video,corp2,isp_gw,udp,1635K,0.48,,,,,
bgp,1785390563.033718,voip,mob2,cdn2,udp,27K,0.44,,,,,
bgp,1785390563.7350886,dns,corp1,isp_gw,udp,2K,0.42,,,,,
bgp,1785390563.8126254,http,mob2,cdn1,tcp,POST:index.html,,304.0,4152.92,,,
bgp,1785390564.4120235,http,corp1,cdn1,tcp,GET:medium.bin,,304.0,0.02,,,
bgp,1785390564.4134643,web,home2,root1,tcp,263K,0.43,,,,,
bgp,1785390565.4342074,http,corp2,origin,tcp,GET:small.bin,,200.0,96.1,,,
bgp,1785390565.692447,video,mob1,root1,udp,1536K,0.44,,,,,
bgp,1785390565.924351,http,corp2,root1,tcp,GET:medium.bin,,200.0,57.34,,,
bgp,1785390567.6005416,video,corp1,root1,udp,1470K,0.48,,,,,
bgp,1785390567.9727874,http,corp2,cdn2,tcp,POST:medium.bin,,503.0,1458.88,,,
bgp,1785390568.3122318,http,corp1,origin,tcp,GET:index.html,,200.0,0.02,,,
bgp,1785390569.1383042,bulk,mob1,cdn1,tcp,1829K,0.41,,,,,
bgp,1785390570.6339004,http,home1,cdn2,tcp,POST:medium.bin,,200.0,1840.11,,,
bgp,1785390570.6660137,https,corp1,cdn1,tcp,149K,0.46,,,,,
bgp,1785390571.1937478,http,mob2,isp_gw,tcp,POST:small.bin,,200.0,0.02,,,
bgp,1785390572.4570222,http,corp2,root1,tcp,GET:index.html,,200.0,47.3,,,
bgp,1785390572.4654384,https,corp1,cdn1,tcp,481K,0.51,,,,,
bgp,1785390573.6655197,http,home1,origin,tcp,GET:index.html,,200.0,159.74,,,
bgp,1785390573.9092104,dns,home1,isp_gw,udp,6K,0.43,,,,,
bgp,1785390574.40524,video,home1,cdn1,udp,1632K,0.45,,,,,
bgp,1785390574.7936778,http,corp2,cdn1,tcp,GET:index.html,,200.0,99.89,,,
bgp,1785390575.0888352,video,mob1,cdn1,udp,1533K,0.45,,,,,
bgp,1785390575.4260557,http,corp1,root1,tcp,GET:medium.bin,,200.0,64.43,,,
bgp,1785390575.5816934,abr_stream,home2,origin,tcp,480p:1301K,,,,,False,18.68
bgp,1785390575.7386994,abr_stream,home2,origin,tcp,720p:2523K,,,,,False,22.4
bgp,1785390575.893684,abr_stream,home2,origin,tcp,1080p:4971K,,,,,False,24.32
bgp,1785390576.046019,abr_stream,home2,origin,tcp,4K:14141K,,,,,False,25.36
bgp,1785390576.2000546,abr_stream,home2,origin,tcp,4K:17141K,,,,,False,23.81
bgp,1785390576.3527048,abr_stream,home2,origin,tcp,4K:12032K,,,,,False,19.09
bgp,1785390576.5067108,abr_stream,home2,origin,tcp,4K:14863K,,,,,False,20.19
bgp,1785390576.7419856,streaming,corp1,cdn2,tcp,1164K,0.49,,,,,
bgp,1785390577.788048,web,home1,root1,tcp,74K,0.44,,,,,
bgp,1785390578.1980915,http,home1,cdn1,tcp,POST:small.bin,,200.0,1981.17,,,
bgp,1785390578.7240872,https,corp1,cdn2,tcp,1265K,0.46,,,,,
bgp,1785390579.6752827,dns,corp1,origin,udp,3K,0.52,,,,,
bgp,1785390581.1121516,dns,corp2,cdn1,udp,3K,0.45,,,,,
bgp,1785390581.7099044,iot,mob1,cdn2,udp,3K,0.45,,,,,
bgp,1785390581.922129,http,home2,cdn1,tcp,POST:medium.bin,,200.0,2240.85,,,
bgp,1785390582.9618125,http,home2,root1,tcp,GET:index.html,,200.0,75.01,,,
bgp,1785390583.1806262,web,home1,cdn2,tcp,682K,0.49,,,,,
bgp,1785390584.2298534,dns,mob1,isp_gw,udp,8K,0.48,,,,,
bgp,1785390584.781736,dns,mob2,origin,udp,3K,0.53,,,,,
bgp,1785390585.5096357,http,mob2,cdn1,tcp,POST:small.bin,,200.0,2224.1,,,
bgp,1785390586.1556494,ssh,corp2,root1,tcp,7K,0.48,,,,,
bgp,1785390587.0861323,ssh,home2,origin,tcp,20K,0.47,,,,,
bgp,1785390588.0012918,http,mob2,cdn1,tcp,GET:large.bin,,304.0,1906.04,,,
bgp,1785390589.0722775,web,home2,cdn2,tcp,954K,0.52,,,,,
bgp,1785390589.2685268,http,mob1,root1,tcp,GET:small.bin,,200.0,104.57,,,
bgp,1785390590.4956894,http,corp2,isp_gw,tcp,GET:small.bin,,200.0,120.77,,,
bgp,1785390590.82504,web,mob1,cdn1,tcp,425K,0.54,,,,,
bgp,1785390591.173334,streaming,home1,root1,tcp,1039K,0.46,,,,,
bgp,1785390591.1800146,http,mob2,root1,tcp,GET:medium.bin,,200.0,139.31,,,
bgp,1785390591.8941412,web,mob1,cdn1,tcp,584K,0.52,,,,,
bgp,1785390591.940703,http,corp1,cdn2,tcp,GET:index.html,,200.0,81.54,,,
bgp,1785390593.3153572,anomaly:data_exfil,home1,cdn2,tcp,exfil_rate=984K,,,,critical,,
bgp,1785390593.5258176,http,home1,root1,tcp,GET:large.bin,,200.0,63.99,,,
bgp,1785390593.5466478,web,mob2,cdn1,tcp,463K,0.54,,,,,
bgp,1785390594.3132448,http,mob1,root1,tcp,POST:index.html,,200.0,0.02,,,
bgp,1785390595.2342467,dns,mob2,cdn1,udp,8K,0.55,,,,,
bgp,1785390595.6109447,ssh,corp1,cdn1,tcp,23K,0.57,,,,,
bgp,1785390596.8585334,video,home1,root1,udp,1587K,0.5,,,,,
bgp,1785390597.60586,cloud,corp1,cdn2,tcp,103K,0.48,,,,,
bgp,1785390598.1256857,http,mob1,cdn1,tcp,POST:medium.bin,,200.0,2826.07,,,
bgp,1785390598.6697435,web,home2,cdn1,tcp,110K,0.54,,,,,
bgp,1785390599.377767,anomaly:slowloris,mob2,cdn2,tcp,slowloris_connections,,,,high,,
bgp,1785390600.4447975,iot,home2,cdn2,udp,2K,0.55,,,,,
bgp,1785390601.826499,dns,mob2,origin,udp,5K,0.57,,,,,
bgp,1785390602.0979352,http,home2,cdn1,tcp,POST:large.bin,,200.0,3212.05,,,
bgp,1785390602.258195,voip,home1,origin,udp,37K,0.57,,,,,
bgp,1785390603.1688657,http,corp1,cdn1,tcp,GET:medium.bin,,200.0,154.44,,,
bgp,1785390603.614007,web,mob2,isp_gw,tcp,778K,0.57,,,,,
bgp,1785390604.3629742,http,mob2,root1,tcp,GET:large.bin,,200.0,220.29,,,
bgp,1785390605.3137116,voip,home1,cdn1,udp,36K,0.59,,,,,
bgp,1785390605.6643448,http,mob2,cdn2,tcp,GET:index.html,,200.0,457.26,,,
bgp,1785390607.006822,bulk,mob2,cdn2,tcp,2753K,0.56,,,,,
bgp,1785390607.1665733,http,corp2,origin,tcp,GET:small.bin,,200.0,87.93,,,
bgp,1785390607.745224,congestion_gen,all_clients,origin,tcp,15Mbps_link,0.53,,,,,
bgp,1785390607.825051,iot,home1,root1,udp,1K,0.56,,,,,
bgp,1785390608.2589695,http,mob1,root1,tcp,GET:large.bin,,200.0,103.1,,,
bgp,1785390609.4214036,http,home2,isp_gw,tcp,GET:large.bin,,200.0,544.42,,,
bgp,1785390609.6941032,gaming,corp1,origin,udp,66K,0.57,,,,,
bgp,1785390610.8303332,video,home2,cdn2,udp,1863K,0.54,,,,,
bgp,1785390610.971263,http,corp1,origin,tcp,GET:small.bin,,200.0,86.49,,,
bgp,1785390611.7442226,http,corp2,origin,tcp,GET:index.html,,500.0,284.22,,,
bgp,1785390612.183835,web,corp1,cdn2,tcp,148K,0.55,,,,,
bgp,1785390612.937763,bulk,home1,origin,tcp,4056K,0.55,,,,,
bgp,1785390614.7265503,video,home1,isp_gw,udp,2010K,0.55,,,,,
bgp,1785390615.6949534,ssh,mob2,cdn1,tcp,20K,0.54,,,,,
bgp,1785390615.933185,http,home2,origin,tcp,POST:small.bin,,200.0,3100.44,,,
bgp,1785390617.115441,http,home2,root1,tcp,GET:small.bin,,200.0,80.63,,,
bgp,1785390617.3154838,https,home1,origin,tcp,999K,0.6,,,,,
bgp,1785390617.922346,video,home2,cdn1,udp,2263K,0.56,,,,,
bgp,1785390618.5906196,http,corp2,root1,tcp,GET:large.bin,,301.0,56.42,,,
bgp,1785390618.7183783,web,home2,cdn2,tcp,798K,0.59,,,,,
bgp,1785390619.54343,web,mob1,root1,tcp,662K,0.59,,,,,
bgp,1785390621.0349658,iot,mob1,root1,udp,4K,0.59,,,,,
bgp,1785390622.9477656,email,home2,root1,tcp,86K,0.63,,,,,
bgp,1785390623.1249225,http,mob1,root1,tcp,POST:index.html,,200.0,3804.66,,,
bgp,1785390623.2582042,web,mob1,cdn2,tcp,580K,0.56,,,,,
bgp,1785390624.3953736,http,home1,root1,tcp,GET:medium.bin,,304.0,0.02,,,
bgp,1785390625.1864045,video,corp1,root1,udp,2492K,0.59,,,,,
bgp,1785390625.8922434,http,corp2,cdn1,tcp,GET:small.bin,,200.0,89.53,,,
bgp,1785390626.234238,https,mob1,root1,tcp,348K,0.62,,,,,
bgp,1785390627.8409803,cloud,mob1,isp_gw,tcp,233K,0.64,,,,,
bgp,1785390629.630979,iot,mob2,root1,udp,1K,0.57,,,,,
bgp,1785390630.272195,web,mob1,isp_gw,tcp,216K,0.57,,,,,
bgp,1785390630.9027183,streaming,corp1,cdn2,tcp,907K,0.6,,,,,
bgp,1785390630.9552236,http,home2,cdn1,tcp,GET:small.bin,,200.0,4097.36,,,
bgp,1785390632.0115986,streaming,home2,origin,tcp,1048K,0.66,,,,,
bgp,1785390634.5994036,p2p,home2,origin,tcp,2514K,0.6,,,,,
bgp,1785390635.2741745,http,mob1,origin,tcp,POST:medium.bin,,301.0,2874.2,,,
bgp,1785390636.1556177,cloud,mob2,cdn2,tcp,471K,0.65,,,,,
bgp,1785390636.691354,http,mob2,root1,tcp,GET:index.html,,200.0,135.14,,,
bgp,1785390637.6058695,gaming,corp1,cdn2,udp,84K,0.63,,,,,
bgp,1785390638.1716316,http,corp2,cdn2,tcp,GET:large.bin,,200.0,239.51,,,
bgp,1785390638.5100925,https,corp1,cdn2,tcp,1542K,0.6,,,,,
bgp,1785390639.5467155,voip,corp2,cdn2,udp,35K,0.62,,,,,
bgp,1785390639.8066478,http,mob1,origin,tcp,GET:index.html,,200.0,876.88,,,
bgp,1785390640.2499146,http,mob2,isp_gw,tcp,GET:small.bin,,200.0,0.01,,,
bgp,1785390640.963522,ssh,home2,root1,tcp,10K,0.68,,,,,
bgp,1785390641.037483,http,mob2,cdn1,tcp,GET:small.bin,,301.0,286.52,,,
bgp,1785390642.0657485,http,mob1,origin,tcp,GET:large.bin,,304.0,660.14,,,
bgp,1785390642.083133,ssh,corp1,root1,tcp,21K,0.65,,,,,
bgp,1785390643.000927,http,home1,root1,tcp,GET:index.html,,301.0,59.48,,,
bgp,1785390643.121899,video,home2,isp_gw,udp,1805K,0.65,,,,,
bgp,1785390644.3156776,video,home1,origin,udp,1092K,0.61,,,,,
bgp,1785390644.7177413,bulk,mob2,cdn1,tcp,1823K,0.7,,,,,
bgp,1785390646.5023322,web,mob1,isp_gw,tcp,1026K,0.66,,,,,
bgp,1785390647.029977,abr_stream,corp2,cdn1,tcp,480p:1501K,,,,,False,2.03
bgp,1785390647.1124942,abr_stream,corp2,cdn1,tcp,720p:3575K,,,,,False,27.12
bgp,1785390647.1924758,abr_stream,corp2,cdn1,tcp,1080p:6400K,,,,,False,22.71
bgp,1785390647.276991,abr_stream,corp2,cdn1,tcp,4K:13286K,,,,,False,32.2
bgp,1785390647.4240768,abr_stream,corp2,cdn1,tcp,4K:16459K,,,,,False,21.21
bgp,1785390647.5050545,abr_stream,corp2,cdn1,tcp,4K:15950K,,,,,False,20.19
bgp,1785390647.5849211,abr_stream,corp2,cdn1,tcp,4K:17507K,,,,,False,21.93
bgp,1785390647.6653478,abr_stream,corp2,cdn1,tcp,4K:13368K,,,,,False,34.37
bgp,1785390648.2848048,iot,mob1,cdn1,udp,6K,0.7,,,,,
bgp,1785390649.1859822,http,mob1,root1,tcp,POST:medium.bin,,200.0,5424.14,,,
bgp,1785390649.544531,iot,mob2,origin,udp,6K,0.67,,,,,
bgp,1785390650.4343996,dns,mob1,cdn2,udp,7K,0.62,,,,,
bgp,1785390650.9225466,http,corp2,isp_gw,tcp,GET:medium.bin,,200.0,687.32,,,
bgp,1785390651.9190712,burst,"corp2,corp1,mob2",cdn2,tcp,high,0.66,,,,,
bgp,1785390652.217867,gaming,corp1,cdn2,udp,106K,0.72,,,,,
bgp,1785390652.7304528,dns,mob2,root1,udp,10K,0.68,,,,,
bgp,1785390653.711671,cloud,home1,cdn1,tcp,171K,0.64,,,,,
bgp,1785390654.9258904,http,corp1,cdn1,tcp,POST:index.html,,200.0,3123.72,,,
bgp,1785390655.2554317,http,corp1,cdn2,tcp,GET:medium.bin,,200.0,0.02,,,
bgp,1785390655.706239,ssh,home2,origin,tcp,15K,0.67,,,,,
bgp,1785390655.8819122,abr_stream,mob1,cdn2,tcp,480p:1681K,,,,,False,17.46
bgp,1785390656.1017404,abr_stream,mob1,cdn2,tcp,720p:2711K,,,,,False,16.65
bgp,1785390656.296109,http,corp2,cdn1,tcp,GET:large.bin,,200.0,242.34,,,
bgp,1785390656.324609,abr_stream,mob1,cdn2,tcp,1080p:5658K,,,,,False,16.15
bgp,1785390656.8857098,p2p,corp1,root1,tcp,1724K,0.7,,,,,
bgp,1785390656.909933,http,corp1,root1,tcp,POST:index.html,,200.0,0.02,,,
bgp,1785390657.618431,anomaly:slowloris,corp1,root1,tcp,slowloris_connections,,,,high,,
bgp,1785390658.1407082,web,mob1,root1,tcp,1092K,0.71,,,,,
bgp,1785390658.5537536,http,mob2,origin,tcp,GET:medium.bin,,200.0,574.19,,,
bgp,1785390659.0954485,https,corp1,origin,tcp,1999K,0.72,,,,,
bgp,1785390659.2414784,abr_stream,mob1,cdn2,tcp,4K:12291K,,,,,True,0.76
bgp,1785390659.892745,http,corp1,cdn2,tcp,GET:index.html,,200.0,81.08,,,
bgp,1785390660.3176365,web,mob2,cdn2,tcp,632K,0.66,,,,,
bgp,1785390660.733879,http,mob1,origin,tcp,GET:medium.bin,,200.0,0.02,,,
bgp,1785390660.8302238,web,mob1,isp_gw,tcp,774K,0.7,,,,,
bgp,1785390661.709829,http,home1,origin,tcp,GET:small.bin,,200.0,142.52,,,
bgp,1785390661.8460565,dns,home2,origin,udp,9K,0.74,,,,,
bgp,1785390662.7058408,web,home2,root1,tcp,1144K,0.75,,,,,
bgp,1785390662.7178235,http,mob1,cdn2,tcp,GET:medium.bin,,200.0,0.02,,,
bgp,1785390663.022509,abr_stream,mob1,cdn2,tcp,1080p:7077K,,,,,False,0.86
bgp,1785390663.5109522,http,corp1,origin,tcp,GET:index.html,,200.0,85.07,,,
bgp,1785390664.2355638,http,mob1,origin,tcp,POST:medium.bin,,200.0,0.02,,,
bgp,1785390664.5941029,ssh,corp1,root1,tcp,7K,0.74,,,,,
bgp,1785390664.6200032,anomaly:data_exfil,home2,cdn1,tcp,exfil_rate=596K,,,,critical,,
bgp,1785390664.7489626,congestion_gen,all_clients,root1,tcp,15Mbps_link,0.74,,,,,
bgp,1785390665.6405468,http,corp1,cdn1,tcp,GET:medium.bin,,200.0,964.59,,,
bgp,1785390665.9677684,gaming,mob2,isp_gw,udp,85K,0.74,,,,,
bgp,1785390666.0079231,http,home1,cdn1,tcp,POST:large.bin,,301.0,0.02,,,
bgp,1785390666.6903543,http,corp1,cdn2,tcp,GET:small.bin,,200.0,90.41,,,
bgp,1785390666.8737693,abr_stream,mob1,cdn2,tcp,1080p:7161K,,,,,False,0.98
bgp,1785390667.106003,http,home1,isp_gw,tcp,GET:small.bin,,200.0,0.02,,,
bgp,1785390667.5000255,http,mob1,origin,tcp,GET:large.bin,,301.0,0.01,,,
bgp,1785390667.8947926,video,home1,origin,udp,3241K,0.7,,,,,
bgp,1785390668.774902,web,home1,cdn2,tcp,1080K,0.67,,,,,
bgp,1785390670.0244904,web,home1,origin,tcp,1273K,0.74,,,,,
bgp,1785390670.547948,http,corp1,cdn1,tcp,POST:small.bin,,200.0,1638.29,,,
bgp,1785390670.6202772,dns,corp2,cdn2,udp,4K,0.69,,,,,
bgp,1785390670.6429205,abr_stream,mob1,cdn2,tcp,1080p:6480K,,,,,False,0.97
bgp,1785390672.1854973,http,home1,cdn2,tcp,GET:large.bin,,200.0,414.39,,,
bgp,1785390672.3345835,web,corp1,root1,tcp,550K,0.69,,,,,
bgp,1785390673.237115,http,mob1,origin,tcp,GET:small.bin,,503.0,0.02,,,
bgp,1785390673.8556707,web,home2,cdn1,tcp,365K,0.78,,,,,
bgp,1785390673.883995,abr_stream,mob1,cdn2,tcp,1080p:6017K,,,,,True,0.83
bgp,1785390674.382386,voip,corp2,isp_gw,udp,54K,0.73,,,,,
bgp,1785390675.0218256,http,home1,cdn2,tcp,POST:large.bin,,200.0,1458.41,,,
bgp,1785390676.077525,web,corp2,root1,tcp,970K,0.71,,,,,
bgp,1785390676.6484048,http,home2,cdn1,tcp,GET:medium.bin,,200.0,304.08,,,
bgp,1785390676.973058,gaming,home1,cdn2,udp,58K,0.73,,,,,
bgp,1785390678.180319,video,corp1,origin,udp,3438K,0.7,,,,,
bgp,1785390679.0052514,http,mob2,cdn1,tcp,GET:large.bin,,200.0,1431.15,,,
bgp,1785390679.468159,voip,mob2,origin,udp,48K,0.7,,,,,
bgp,1785390681.3655767,video,home1,cdn2,udp,3870K,0.79,,,,,
bgp,1785390681.83884,http,home1,origin,tcp,POST:large.bin,,200.0,1415.23,,,
bgp,1785390682.2593384,abr_stream,mob2,isp_gw,tcp,480p:1615K,,,,,False,7.27
bgp,1785390682.506173,web,mob1,root1,tcp,815K,0.79,,,,,
bgp,1785390682.5455344,abr_stream,mob2,isp_gw,tcp,720p:3395K,,,,,False,9.84
bgp,1785390682.831935,abr_stream,mob2,isp_gw,tcp,1080p:6965K,,,,,False,7.95
bgp,1785390683.120711,abr_stream,mob2,isp_gw,tcp,4K:15771K,,,,,False,9.33
bgp,1785390683.1246085,web,mob2,root1,tcp,1428K,0.75,,,,,
bgp,1785390684.028373,cloud,mob1,cdn2,tcp,1845K,0.77,,,,,
bgp,1785390684.5776546,iot,mob2,root1,udp,7K,0.78,,,,,
bgp,1785390684.9618895,http,mob1,origin,tcp,POST:medium.bin,,200.0,1858.08,,,
bgp,1785390685.4541814,video,mob1,isp_gw,udp,1561K,0.73,,,,,
bgp,1785390686.2066662,http,home2,isp_gw,tcp,GET:medium.bin,,200.0,339.46,,,
bgp,1785390687.0285947,dns,mob1,root1,udp,9K,0.75,,,,,
bgp,1785390687.6371918,http,mob1,cdn2,tcp,GET:small.bin,,200.0,225.11,,,
bgp,1785390688.0447626,streaming,home2,root1,tcp,1428K,0.77,,,,,
bgp,1785390689.1583104,http,mob1,isp_gw,tcp,GET:small.bin,,200.0,238.71,,,
bgp,1785390689.1739812,dns,corp1,root1,udp,4K,0.8,,,,,
bgp,1785390689.703759,iot,corp1,root1,udp,3K,0.76,,,,,
bgp,1785390690.1210015,abr_stream,corp1,isp_gw,tcp,480p:1335K,,,,,False,32.35
bgp,1785390690.1211033,abr_stream,corp1,isp_gw,tcp,720p:3357K,,,,,False,34.21
bgp,1785390690.1211448,abr_stream,corp1,isp_gw,tcp,1080p:5353K,,,,,False,27.52
bgp,1785390690.1211808,abr_stream,corp1,isp_gw,tcp,4K:15224K,,,,,False,26.85
bgp,1785390690.121214,abr_stream,corp1,isp_gw,tcp,4K:13126K,,,,,False,21.44
bgp,1785390690.1745455,http,corp2,cdn1,tcp,GET:small.bin,,200.0,88.5,,,
bgp,1785390690.4688272,p2p,mob1,root1,tcp,1700K,0.74,,,,,
bgp,1785390690.9671266,video,home2,cdn1,udp,844K,0.79,,,,,
bgp,1785390691.9754972,http,home1,cdn1,tcp,GET:medium.bin,,200.0,318.45,,,
bgp,1785390692.0568168,web,mob2,root1,tcp,1055K,0.77,,,,,
bgp,1785390693.2902296,voip,home2,cdn2,udp,56K,0.8,,,,,
bgp,1785390693.5660937,http,corp1,isp_gw,tcp,GET:medium.bin,,200.0,238.19,,,
bgp,1785390693.7391076,iot,home1,isp_gw,udp,7K,0.78,,,,,
bgp,1785390695.0419724,http,corp2,cdn1,tcp,GET:large.bin,,404.0,276.03,,,
bgp,1785390695.1817284,web,mob1,cdn1,tcp,84K,0.73,,,,,
bgp,1785390695.81856,web,home2,isp_gw,tcp,1073K,0.72,,,,,
bgp,1785390696.2410202,dns,home2,cdn2,udp,8K,0.81,,,,,
bgp,1785390696.4641657,http,home1,root1,tcp,GET:large.bin,,200.0,65.1,,,
bgp,1785390697.7823205,video,corp2,root1,udp,3155K,0.76,,,,,
bgp,1785390697.9856231,http,home2,isp_gw,tcp,GET:large.bin,,200.0,541.49,,,
bgp,1785390698.314483,video,corp1,cdn2,udp,2320K,0.79,,,,,
bgp,1785390698.395655,http,corp1,root1,tcp,GET:small.bin,,200.0,54.34,,,
bgp,1785390699.7845783,http,corp2,root1,tcp,GET:large.bin,,200.0,49.73,,,
bgp,1785390699.8161592,https,home1,origin,tcp,1347K,0.73,,,,,
bgp,1785390700.6271782,ssh,home2,origin,tcp,30K,0.75,,,,,
bgp,1785390701.0176888,http,home1,isp_gw,tcp,GET:index.html,,200.0,195.92,,,
bgp,1785390701.268274,abr_stream,home2,cdn1,tcp,480p:1487K,,,,,False,16.73
bgp,1785390701.4227452,abr_stream,home2,cdn1,tcp,720p:3445K,,,,,False,14.97
bgp,1785390701.5695534,abr_stream,home2,cdn1,tcp,1080p:6203K,,,,,False,17.55
bgp,1785390702.32257,p2p,mob2,origin,tcp,3776K,0.74,,,,,
bgp,1785390703.6221688,anomaly:udp_flood,mob1,cdn2,udp,port=1900 count=112,,,,critical,,
bgp,1785390704.0223556,web,mob2,isp_gw,tcp,145K,0.77,,,,,
bgp,1785390704.442268,http,corp1,origin,tcp,POST:small.bin,,200.0,2075.14,,,
bgp,1785390704.8462226,bulk,mob1,origin,tcp,2136K,0.81,,,,,
bgp,1785390705.398078,video,mob2,root1,udp,2112K,0.76,,,,,
bgp,1785390705.417462,http,corp1,root1,tcp,GET:large.bin,,200.0,45.18,,,
bgp,1785390705.725064,voip,mob1,root1,udp,64K,0.82,,,,,
bgp,1785390707.5215995,iot,home2,origin,udp,5K,0.75,,,,,
bgp,1785390708.298716,http,corp2,cdn1,tcp,POST:small.bin,,200.0,2048.29,,,
bgp,1785390708.8182626,p2p,home2,root1,tcp,4063K,0.83,,,,,
bgp,1785390709.500897,iot,corp2,root1,udp,4K,0.8,,,,,
bgp,1785390709.5034142,http,corp2,origin,tcp,GET:small.bin,,200.0,94.54,,,
bgp,1785390709.621956,abr_stream,corp2,root1,tcp,480p:1551K,,,,,False,28.01
bgp,1785390709.6689477,abr_stream,corp2,root1,tcp,720p:2981K,,,,,False,24.89
